paper_id,year,author_name,affiliation_string,institution_type
2501.01349,2025,Liang He,"National Key Laboratory for Novel Software Technology, Nanjing University",research university
2501.01349,2025,Yougang Chu,"National Key Laboratory for Novel Software Technology, Nanjing University",research university
2501.01349,2025,Zhen Wu,"National Key Laboratory for Novel Software Technology, Nanjing University",research university
2501.01349,2025,Jianbing Zhang,"National Key Laboratory for Novel Software Technology, Nanjing University",research university
2501.01349,2025,Xinyu Dai,"National Key Laboratory for Novel Software Technology, Nanjing University",research university
2501.01349,2025,Jiajun Chen,"National Key Laboratory for Novel Software Technology, Nanjing University",research university
2503.19602,2025,Yuyao Ge,"AI Safety of Chinese Academy of Sciences, Institute of Computing Technology, CAS; University of Chinese Academy of Sciences",national research institute
2503.19602,2025,Shenghua Liu,"AI Safety of Chinese Academy of Sciences, Institute of Computing Technology, CAS; University of Chinese Academy of Sciences",national research institute
2503.19602,2025,Yiwei Wang,"University of California, Merced",public research university
2503.19602,2025,Lingrui Mei,"AI Safety of Chinese Academy of Sciences, Institute of Computing Technology, CAS; University of Chinese Academy of Sciences",national research institute
2503.19602,2025,Lizhe Chen,"Shenzhen International Graduate School, Tsinghua University, Shenzhen, China",research university
2503.19602,2025,Baolong Bi,"AI Safety of Chinese Academy of Sciences, Institute of Computing Technology, CAS; University of Chinese Academy of Sciences",national research institute
2503.19602,2025,Xueqi Cheng,"AI Safety of Chinese Academy of Sciences, Institute of Computing Technology, CAS; University of Chinese Academy of Sciences",national research institute
2503.03350,2025,Thomas Bömer,"TU Dortmund University, Leonhard-Euler-Straße 5, 44227 Dortmund, Germany",research university
2503.03350,2025,Nico Koltermann,"TU Dortmund University, Leonhard-Euler-Straße 5, 44227 Dortmund, Germany",research university
2503.03350,2025,Max Disselnmeyer,"Karlsruhe Institute of Technology, Kriegsstraße 77, 76133 Karlsruhe, Germany",research university
2503.03350,2025,Laura Dörr,"Karlsruhe Institute of Technology, Kriegsstraße 77, 76133 Karlsruhe, Germany",research university
2503.03350,2025,Anne Meyer,"Karlsruhe Institute of Technology, Kriegsstraße 77, 76133 Karlsruhe, Germany",research university
2503.02861,2025,Jingfei Huang,Harvard University,research university
2503.02861,2025,Alexandros Haridis,Harvard University,research university
2504.01995,2025,Hamed Mahdavi,Pennsylvania State University,research university
2504.01995,2025,Alireza Hashemi,City University of New York,research university
2504.01995,2025,Majid Daliri,New York University,research university
2504.01995,2025,Pegah Mohammadipour,Pennsylvania State University,research university
2504.01995,2025,Alireza Farhadi,Amirkabir University of Technology,research university
2504.01995,2025,Samira Malek,Pennsylvania State University,research university
2504.01995,2025,Yekta Yazdanifard,Bocconi University,research university
2504.01995,2025,Amir Khasahmadi,Autodesk,tech company
2504.01995,2025,Vasant Honavar,Pennsylvania State University,research university
2502.15795,2025,Willy Chan,"Department of Computer Science, Stanford University",research university
2502.15795,2025,Michael Souliman,"Department of Computer Science, Stanford University",research university
2502.15795,2025,Jakob Nordhagen,"Department of Computer Science, Stanford University",research university
2502.15795,2025,Brando Miranda,"Department of Computer Science, Stanford University",research university
2502.15795,2025,Elyas Obbad,"Department of Computer Science, Stanford University",research university
2502.15795,2025,Kai Fronsdal,"Department of Computer Science, Stanford University",research university
2502.15795,2025,Sanmi Koyejo,"Department of Computer Science, Stanford University",research university
2501.06471,2025,Wilson Wei,"EureXa Labs, Singapore",industry research lab
2501.06471,2025,Nicholas Chen,"Peking University, China",research university
2501.06471,2025,Yuxuan Li,"University of Waterloo, Canada",research university
2502.07443,2025,Vince Trencsenyi,"Royal Holloway University of London, Egham, Surrey, UK",research university
2502.07443,2025,Agnieszka Mensfelt,"Royal Holloway University of London, Egham, Surrey, UK",research university
2502.07443,2025,Kostas Stathis,"Royal Holloway University of London, Egham, Surrey, UK",research university
2501.05435,2025,Brandon C. Colelough,"University of Maryland, College Park, 8125 Paint Branch Dr, College Park, MD 20742",research university
2501.05435,2025,William Regli,"University of Maryland, College Park, 8125 Paint Branch Dr, College Park, MD 20742",research university
2501.10476,2025,Katherine M. Collins,University of Cambridge,research university
2501.10476,2025,Umang Bhatt,New York University; The Alan Turing Institute,research university and national research institute
2501.10476,2025,Ilia Sucholutsky,New York University,research university
2501.06461,2025,Francisco Olivos,"Department of Sociology and Social Policy, Lingnan University",liberal arts university
2501.06461,2025,Tobias Kamelski,"Department of Sociology and Social Policy, Lingnan University",liberal arts university
2501.06461,2025,Sebastián Ascui-Gac,"Department of Sociology and Social Policy, Lingnan University",liberal arts university
2501.07183,2025,Frédérick Fabre Ferber,"LIM EA2525, Université de La Réunion; UPR Recyclage et risque, CIRAD",research university and agricultural research center
2501.07183,2025,Dominique Gay,"LIM EA2525, Université de La Réunion",research university
2501.07183,2025,Jean-Christophe Soulié,"UPR Recyclage et risque, CIRAD",agricultural research center
2501.07183,2025,Jean Diatta,"LIM EA2525, Université de La Réunion",research university
2501.07183,2025,Odalric-Ambrym Maillard,"SCOOL, INRIA",national research institute
2503.13804,2025,Kai Guo,Michigan State University,research university
2503.13804,2025,Harry Shomer,Michigan State University,research university
2503.13804,2025,Shenglai Zeng,Michigan State University,research university
2503.13804,2025,Haoyu Han,Michigan State University,research university
2503.13804,2025,Yu Wang,University of Oregon,research university
2503.13804,2025,Jiliang Tang,Michigan State University,research university
2502.11574,2025,Johan Boye,"KTH Royal Institute of Technology, Stockholm, Sweden",research university
2502.11574,2025,Birger Moell,"KTH Royal Institute of Technology, Stockholm, Sweden",research university
2502.09933,2025,Kai Yan,ByteDance Seed; University of Illinois Urbana-Champaign,tech company / research university
2502.09933,2025,Zhan Ling,ByteDance Seed,tech company
2502.09933,2025,Kang Liu,ByteDance Seed,tech company
2502.09933,2025,Yifan Yang,ByteDance Seed,tech company
2502.09933,2025,Ting-Han Fan,ByteDance Seed,tech company
2502.09933,2025,Lingfeng Shen,ByteDance Seed,tech company
2502.09933,2025,Zhengyin Du,ByteDance Seed,tech company
2502.09933,2025,Jiecao Chen,ByteDance Seed,tech company
2503.01139,2025,Junyi Li,The Hong Kong University of Science and Technology (Guangzhou),research university
2503.01139,2025,Yongqiang Chen,MBZUAI; Carnegie Mellon University,research university / AI research institute
2503.01139,2025,Chenxi Liu,Hong Kong Baptist University,research university
2503.01139,2025,Qianyi Cai,The Hong Kong University of Science and Technology (Guangzhou),research university
2503.01139,2025,Tongliang Liu,The University of Sydney; MBZUAI,research university / AI research institute
2503.01139,2025,Bo Han,Hong Kong Baptist University,research university
2503.01139,2025,Kun Zhang,MBZUAI; Carnegie Mellon University,research university / AI research institute
2503.01139,2025,Hui Xiong,The Hong Kong University of Science and Technology (Guangzhou),research university
2502.14345,2025,Yuchen Shi,Tencent YouTu Lab,industry research lab
2502.14345,2025,Siqi Cai,Tencent YouTu Lab,industry research lab
2502.14345,2025,Zihan Xu,Tencent YouTu Lab,industry research lab
2502.14345,2025,Yuei Qin,Tencent YouTu Lab,industry research lab
2502.14345,2025,Gang Li,Tencent YouTu Lab,industry research lab
2502.14345,2025,Hang Shao,Tencent YouTu Lab,industry research lab
2502.14345,2025,Jiawei Chen,Fudan University,research university
2502.14345,2025,Deqing Yang,Fudan University,research university
2502.14345,2025,Ke Li,Tencent YouTu Lab,industry research lab
2502.14345,2025,Xing Sun,Tencent YouTu Lab,industry research lab
2501.05790,2025,Taywon Min,KAIST,research university
2501.05790,2025,Haeone Lee,KAIST,research university
2501.05790,2025,Yongchan Kwon,Columbia University,research university
2501.05790,2025,Kimin Lee,KAIST,research university
2503.04176,2025,Hejie Cui,Stanford University,research university
2503.04176,2025,Alyssa Unell,Stanford University,research university
2503.04176,2025,Bowen Chen,Stanford University,research university
2503.04176,2025,Jason Alan Fries,Stanford University,research university
2503.04176,2025,Emily Alsentzer,Stanford University,research university
2503.04176,2025,Sanmi Koyejo,Stanford University,research university
2503.04176,2025,Nigam Shah,Stanford University,research university
2501.06766,2025,Marco Calautti,"DI, University of Milan, Italy",research university
2501.06766,2025,Enrico Malizia,"DISI, University of Bologna, Italy",research university
2501.06766,2025,Cristian Molinaro,"DIMES, University of Calabria, Italy",research university
2501.04733,2025,Cuihui Xia,"Institute of Tibetan Plateau Research, Chinese Academy of Sciences, Beijing, China",government research institute
2501.04733,2025,Lei Yue,"China Electric Power Research Institute, Beijing, China",state-owned industry research institute
2501.04733,2025,Deliang Chen,"Department of Earth System Science, Tsinghua University, Beijing, China; Department of Earth Sciences, University of Gothenburg, Gothenburg, Sweden",research university
2501.04733,2025,Yuyang Li,"National Astronomical Observatories of the Chinese Academy of Sciences, Beijing, China",government research institute
2501.04733,2025,Hongqiang Yang,"The South China Sea Institute of Oceanology, Chinese Academy of Sciences, Guangzhou, China",government research institute
2501.04733,2025,Ancheng Xue,"North China Electric Power University, Beijing, China",research university
2501.04733,2025,Zhiqiang Li,"China Electric Power Research Institute, Beijing, China",state-owned industry research institute
2501.04733,2025,Qing He,"Global Energy Interconnection Development and Cooperation Organization, Beijing, China",international nonprofit organization
2501.04733,2025,Guoqing Zhang,"Institute of Tibetan Plateau Research, Chinese Academy of Sciences, Beijing, China",government research institute
2501.04733,2025,Dambaru Ballab Kattel,"Institute of Tibetan Plateau Research, Chinese Academy of Sciences, Beijing, China",government research institute
2501.04733,2025,Lei Lei,"Alibaba Cloud, Hangzhou, China",tech company
2501.04733,2025,Ming Zhou,"Alibaba Cloud, Hangzhou, China",tech company
2503.23633,2025,Zhenlong Li,"Geoinformation and Big Data Research Lab, Department of Geography, The Pennsylvania State University, University Park, PA, USA",research university
2503.23633,2025,Huan Ning,"Geoinformation and Big Data Research Lab, Department of Geography, The Pennsylvania State University, University Park, PA, USA",research university
2503.23633,2025,Song Gao,"Department of Geography, University of Wisconsin – Madison, WI, USA",research university
2503.23633,2025,Krzysztof Janowicz,"STKO Lab, Department of Geography and Regional Research, University of Vienna, Vienna, Austria",research university
2503.23633,2025,Wenwen Li,"Spatial Analysis Research Center, School of Geographical Sciences and Urban Planning, Arizona State University, AZ, USA",research university
